Date,PS,QV2M,AVG_TS,T2M_RANGE,T2M_MAX,T2M_MIN
2003/2/25,87.3,5.25,13.16,11.61,20.95,9.34
2003/2/26,87.41,5.13,13.72,11.37,21.73,10.37
2003/2/27,87.54,4.82,14,13.09,22.53,9.44
2003/2/28,87.66,5.19,15.05,12.34,23.33,11
2003/3/1,87.47,5.8,16.1,12.06,24.55,12.48
2003/3/2,87.4,5.31,16.76,13.66,25.61,11.95
2003/3/3,87.28,5.8,17.8,14.89,27.27,12.38
2003/3/4,87.11,4.64,15.29,15.3,23.55,8.23
2003/3/5,87.09,2.62,11.8,14.77,21.03,6.26
2003/3/6,87.37,2.5,12.33,12.4,21.98,9.59
2003/3/7,87.36,2.69,12.07,12.15,21.02,8.87
2003/3/8,87.31,2.99,12.1,12.84,20.94,8.1
2003/3/9,87.6,3.23,13.05,13.5,22.17,8.66
2003/3/10,87.52,3.66,15.18,12.98,23.65,10.68
2003/3/11,87.41,4.03,15.74,12.62,23.33,10.71
2003/3/12,87.59,5.55,15.36,10.16,21.59,11.44
2003/3/13,87.71,6.53,15.69,11.26,21.74,10.48
2003/3/14,87.59,5.92,15.9,12.59,23.76,11.17
2003/3/15,87.46,5.43,16.34,11.47,23.26,11.79
2003/3/16,87.39,5.07,16.54,12.81,24.26,11.44
2003/3/17,87.61,4.39,17.09,14.38,25.46,11.08
2003/3/18,87.67,4.15,16.08,12.84,23.93,11.08
2003/3/19,87.52,4.03,16.25,12.76,24.44,11.69
2003/3/20,87.32,3.91,15.42,12.95,23.4,10.44
2003/3/21,87.46,4.15,15.84,12.95,23.54,10.58
2003/3/22,87.71,5.37,17.23,13.47,24.82,11.35
2003/3/23,87.68,6.04,18.77,12.65,26.29,13.64
2003/3/24,87.62,7.02,20.12,11.7,26.48,14.78
2003/3/25,87.54,7.32,19.76,9.84,24.89,15.05
2003/3/26,87.62,6.41,19.19,12.47,25.42,12.95
2003/3/27,87.58,6.16,19.67,12.94,26.48,13.53
2003/3/28,87.51,6.9,19.9,12.58,26.58,14
2003/3/29,87.3,7.39,20.66,12.08,26.44,14.37
2003/3/30,87.17,7.08,20.87,14.02,27.71,13.69
2003/3/31,87.04,5.49,20.76,13.09,27.8,14.7
2003/4/1,86.95,4.94,20.08,12.1,27.12,15.02
2003/4/2,86.9,4.27,20.06,14.38,27.83,13.47
2003/4/3,87.06,4.21,21,14.62,29.55,14.93
2003/4/4,87.4,5.37,20.92,12.7,27.59,14.89
2003/4/5,87.43,5.31,21.82,13.21,29.36,16.15
2003/4/6,87.49,4.33,21.24,15.1,29.53,14.43
2003/4/7,87.63,3.3,21.55,15.75,30.44,14.69
2003/4/8,87.42,2.81,21.03,14.16,29.66,15.51
2003/4/9,87.34,3.36,21.9,15.02,30.66,15.65
2003/4/10,87.44,3.91,22.75,15.09,30.73,15.63
2003/4/11,87.45,4.21,22.58,14.13,30.13,16
2003/4/12,87.15,4.15,23.5,15.59,31.45,15.87
2003/4/13,87.05,4.09,25.01,14.48,33.43,18.94
2003/4/14,87.35,5,24.37,12.92,31.62,18.7
2003/4/15,87.29,5.37,24.85,13.95,31.94,18
2003/4/16,87.42,6.96,23.46,11.61,29,17.39
2003/4/17,87.22,5.92,24.33,14.79,31.3,16.5
2003/4/18,87.2,4.09,24.99,14.64,32.94,18.3
2003/4/19,87.1,3.54,24.88,13.9,32.76,18.87
2003/4/20,87.09,4.21,25.51,15.44,33.12,17.69
2003/4/21,87.18,5.62,25.34,14.04,31.5,17.46
2003/4/22,87.19,4.52,24.94,14.01,32.17,18.16
2003/4/23,87.35,3.72,24.89,13.06,32.12,19.05
2003/4/24,87.38,5.13,24.67,13.46,31.23,17.76
2003/4/25,87.32,7.39,25.53,12.17,31.23,19.05
2003/4/26,87.18,7.75,27.01,13.02,32.65,19.63
2003/4/27,87.08,6.29,27.73,14.48,34.65,20.17
2003/4/28,87.31,7.32,26.88,11.95,31.75,19.8
2003/4/29,87.52,9.09,24.9,10.12,29.14,19.02
2003/4/30,87.58,9.52,19.95,5.52,22.5,16.98
2003/5/1,87.25,8.97,21.95,9.34,25.49,16.15
2003/5/2,87.04,9.46,23.6,11.31,27.13,15.82
2003/5/3,86.89,8.91,25.23,14.66,31.03,16.37
2003/5/4,86.8,7.32,25.82,13.08,31.37,18.29
2003/5/5,86.82,4.33,24.23,13.95,31.3,17.34
2003/5/6,86.96,2.38,23.49,15.66,31.62,15.97
2003/5/7,87.13,2.75,23.83,16.26,31.7,15.45
2003/5/8,87.25,3.23,24.35,17.01,31.76,14.74
2003/5/9,87.4,6.53,24.66,13.55,30.73,17.18
2003/5/10,87.49,8.54,24.2,11.77,28.4,16.64
2003/5/11,87.29,7.57,24.01,12.47,29.01,16.55
2003/5/12,87.18,8.54,25.34,13.56,30.57,17.01
2003/5/13,87.2,10.01,26.01,12.41,30.06,17.66
2003/5/14,87.09,11.05,26.03,9.99,28.94,18.94
2003/5/15,86.95,10.38,26.73,13.68,31.41,17.73
2003/5/16,86.88,8.3,26.57,13.88,31.67,17.79
2003/5/17,86.83,6.71,26.78,13.6,32.64,19.04
2003/5/18,86.76,6.47,27.08,14.42,33.12,18.7
2003/5/19,86.86,6.53,26.68,13.2,32.5,19.3
2003/5/20,87.03,6.9,26.41,13.18,32.05,18.87
2003/5/21,87.1,7.69,26.68,12.37,32.01,19.64
2003/5/22,87.05,9.34,26.57,13.05,31.44,18.39
2003/5/23,87.03,10.13,26.5,11.83,30.37,18.54
2003/5/24,87.06,8.97,27.81,12.66,31.61,18.94
2003/5/25,86.99,7.51,28,11.92,33.09,21.17
2003/5/26,86.84,5.74,28.08,13.03,34.43,21.4
2003/5/27,86.64,5.62,28.26,13.68,34.39,20.7
2003/5/28,86.74,4.94,28.44,13.97,35.01,21.04
2003/5/29,86.97,4.82,27.8,14.4,34.12,19.72
2003/5/30,87.01,4.7,27.81,13.79,34.23,20.43
2003/5/31,87.07,5.62,28.12,13.44,34.05,20.61
2003/6/1,86.98,7.81,28.83,12.23,33.61,21.37
2003/6/2,86.91,9.89,28.28,10.41,32.07,21.66
2003/6/3,86.81,11.9,28.88,11.48,32.69,21.22
2003/6/4,86.76,15.32,26.48,8.31,29.46,21.14
2003/6/5,86.56,13.55,27.04,11.23,31.15,19.91
2003/6/6,86.53,12.33,26.55,10.88,30.38,19.5
2003/6/7,86.57,10.86,27.19,11.63,31.98,20.35
2003/6/8,86.65,10.31,27.1,10.34,32.21,21.87
2003/6/9,86.6,9.95,27.84,11.03,33.22,22.19
2003/6/10,86.53,9.28,27.8,9.8,32.99,23.19
2003/6/11,86.6,9.83,26.12,9.11,30.96,21.85
2003/6/12,86.67,7.63,27.48,13.23,33.8,20.56
2003/6/13,86.76,7.39,27.61,12.28,33.37,21.09
2003/6/14,86.85,9.28,28.1,12.13,33.51,21.38
2003/6/15,86.69,9.64,28.78,12.34,33.76,21.42
2003/6/16,86.69,10.5,27.86,12.12,32.75,20.62
2003/6/17,86.82,13.24,27.34,8.8,29.91,21.12
2003/6/18,86.84,14.59,26.96,8.96,30.23,21.27
2003/6/19,86.61,15.01,26.26,8.06,28.95,20.89
2003/6/20,86.48,15.87,24.3,6.54,26.55,20
2003/6/21,86.42,15.81,26.06,8.61,29.02,20.41
2003/6/22,86.57,15.5,26.21,8.28,28.87,20.58
2003/6/23,86.66,15.5,25.12,7.41,28.26,20.86
2003/6/24,86.76,15.56,24.2,5.34,26.01,20.67
2003/6/25,86.62,15.14,26.21,8.91,28.98,20.07
2003/6/26,86.54,16.42,26.87,8.8,29.98,21.17
2003/6/27,86.63,17.4,24.92,6.02,27.02,21
2003/6/28,86.53,17.09,24.95,6.35,27.43,21.08
2003/6/29,86.42,17.4,23.98,5.3,25.95,20.65
2003/6/30,86.42,17.52,24.33,5.48,26.83,21.34
2003/7/1,86.78,15.93,24.55,5.94,26.87,20.93
2003/7/2,87.05,15.26,26.08,9.03,29.22,20.19
2003/7/3,87.01,17.33,24.12,5.75,26.76,21.01
2003/7/4,86.92,17.46,23.91,5.31,25.98,20.66
2003/7/5,87.12,16.17,24.8,6.8,27.03,20.23
2003/7/6,87.08,16.6,24.95,7.36,27.92,20.56
2003/7/7,86.82,16.6,26.15,9.12,29.32,20.2
2003/7/8,86.64,17.76,24.21,5.73,26.97,21.23
2003/7/9,86.77,17.88,23.33,5.31,25.81,20.49
2003/7/10,86.94,15.01,23.26,6.27,25.73,19.46
2003/7/11,86.78,15.69,24.35,7.23,27.08,19.85
2003/7/12,86.72,16.91,25.01,7.93,28.27,20.35
2003/7/13,86.79,17.33,23.31,4.95,25.39,20.43
2003/7/14,86.86,16.54,23.65,6.34,26.23,19.87
2003/7/15,87.02,16.42,23.86,6.25,26.49,20.24
2003/7/16,87.13,16.24,24.48,7.37,27.49,20.12
2003/7/17,87.21,16.91,25.13,7.88,28.36,20.48
2003/7/18,87.17,17.09,24.04,5.53,26.69,21.16
2003/7/19,86.86,17.21,23.5,5.12,25.9,20.78
2003/7/20,86.86,16.78,23.44,5.53,25.99,20.46
2003/7/21,86.86,17.03,24.65,8.58,28.76,20.18
2003/7/22,86.79,16.42,24.4,6.72,27.46,20.74
2003/7/23,86.65,16.42,25.94,8.87,29.14,20.27
2003/7/24,86.56,16.6,26.86,10.35,31.5,21.15
2003/7/25,86.47,16.36,26.89,9.14,30.51,21.37
2003/7/26,86.7,16.6,26.23,7.84,29.51,21.67
2003/7/27,86.99,16.36,25.32,7.26,28.71,21.45
2003/7/28,87.14,16.66,25.44,8.23,29.08,20.84
2003/7/29,86.9,16.42,25.25,9.27,28.94,19.67
2003/7/30,86.66,17.7,22.64,4.14,24.83,20.69
2003/7/31,86.83,16.72,23.93,7.63,27.54,19.9
2003/8/1,86.9,17.27,23.97,6.7,26.97,20.27
2003/8/2,86.97,16.05,21.98,4.27,23.99,19.72
2003/8/3,87.03,16.36,24.63,8.8,28.31,19.51
2003/8/4,87.04,17.03,25.07,7.71,28.68,20.97
2003/8/5,87,16.97,24.47,6.95,27.65,20.69
2003/8/6,86.88,16.48,25.98,8.91,29.85,20.93
2003/8/7,86.85,17.76,26.3,8.59,30.07,21.48
2003/8/8,86.83,18.01,24.6,5.58,27.4,21.83
2003/8/9,86.79,17.21,25.3,7.88,28.55,20.66
2003/8/10,86.78,17.46,25.46,7.83,28.73,20.9
2003/8/11,86.87,17.76,23.45,4.25,25.23,20.97
2003/8/12,86.88,16.85,23.7,6.45,26.73,20.28
2003/8/13,86.83,16.54,24.55,6.96,27.76,20.8
2003/8/14,86.81,16.54,25.23,8.63,29.08,20.45
2003/8/15,86.87,16.48,25.89,9.64,29.83,20.19
2003/8/16,86.92,17.4,25.86,8.48,29.7,21.23
2003/8/17,86.94,17.58,23.32,4.47,25.58,21.11
2003/8/18,86.91,16.72,23.01,5.71,26.22,20.51
2003/8/19,86.72,16.66,23.04,5.35,25.57,20.22
2003/8/20,86.61,16.11,21.98,4.81,24.66,19.85
2003/8/21,86.77,16.3,22.63,5.13,25.19,20.05
2003/8/22,86.97,16.91,25.11,8.87,29.62,20.75
2003/8/23,87.19,16.48,24.13,6.88,27.75,20.87
2003/8/24,87.05,16.36,24.42,8.56,27.98,19.42
2003/8/25,86.93,17.21,23.51,5.94,26.45,20.51
2003/8/26,86.86,16.54,25.8,9.56,30.17,20.62
2003/8/27,86.95,17.7,24.73,6.4,27.77,21.37
2003/8/28,87,17.09,24.72,8.01,28.55,20.54
2003/8/29,87.08,17.03,25.09,7.25,28.2,20.95
2003/8/30,86.98,16.78,24.67,7.69,28.15,20.47
2003/8/31,86.86,16.6,23.23,5.71,25.76,20.05
2003/9/1,86.79,16.97,23.42,5.8,26.36,20.56
2003/9/2,86.81,16.72,23.62,5.95,26.53,20.58
2003/9/3,86.85,16.17,23.36,6.29,26.73,20.44
2003/9/4,86.95,15.56,23.77,7.9,27.89,19.99
2003/9/5,86.99,16.11,24.62,9.03,28.55,19.53
2003/9/6,87.06,15.56,23.57,8.52,28.21,19.7
2003/9/7,86.91,14.77,23.9,8.22,28.6,20.38
2003/9/8,86.84,16.05,22.73,5.96,25.56,19.6
2003/9/9,86.92,15.87,23.76,7.52,26.85,19.33
2003/9/10,86.94,15.75,23.55,5.88,26.14,20.26
2003/9/11,86.89,16.05,25.5,8.55,29.01,20.47
2003/9/12,86.83,16.72,24.8,7.86,28.81,20.95
2003/9/13,87.04,16.05,23.29,6.56,27.12,20.56
2003/9/14,87.09,16.54,23.44,6.43,27.03,20.6
2003/9/15,87.12,16.42,22.82,5.49,25.43,19.93
2003/9/16,87.16,15.62,22.57,5.28,25.03,19.75
2003/9/17,87.18,15.32,23.9,8.09,27.49,19.4
2003/9/18,87.29,16.05,24.06,7.79,27.69,19.9
2003/9/19,87.28,16.3,22.81,4.58,24.78,20.21
2003/9/20,87.3,16.3,22.6,6.25,25.75,19.5
2003/9/21,87.38,15.87,21.33,3.98,23.76,19.78
2003/9/22,87.34,15.2,23,7.66,26.69,19.04
2003/9/23,87.32,15.87,21.56,5.29,24.62,19.33
2003/9/24,87.39,13.18,20.79,5.19,23.46,18.26
2003/9/25,87.52,13.49,21.92,7.47,25.41,17.94
2003/9/26,87.4,13.55,22.79,9.8,27.32,17.51
2003/9/27,87.25,13.49,23.19,10.07,28,17.92
2003/9/28,87.21,13.79,21.43,6.16,25.3,19.15
2003/9/29,87.26,13.43,20.76,5.95,24.09,18.14
2003/9/30,87.23,12.7,20.72,7.4,25.1,17.71
2003/10/1,87.2,12.88,22.4,9.57,27.18,17.61
2003/10/2,87.34,11.9,21.81,9.73,27.58,17.86
2003/10/3,87.54,10.8,21.82,11.16,28.31,17.15
2003/10/4,87.54,10.56,21.44,10,27.75,17.75
2003/10/5,87.5,10.44,21.28,10.02,27.66,17.64
2003/10/6,87.52,11.66,21.66,9.67,27.15,17.49
2003/10/7,87.5,12.63,22.06,9.98,27.56,17.58
2003/10/8,87.35,12.33,20.29,7.02,24.02,17.01
2003/10/9,87.11,12.57,21.17,9.56,27.12,17.56
2003/10/10,87.01,11.66,21.26,10.84,27.69,16.85
2003/10/11,87.17,8.61,19.84,10.99,27.47,16.48
2003/10/12,87.37,6.77,18.95,11.99,27.04,15.05
2003/10/13,87.54,6.59,18.65,10.97,27.21,16.24
2003/10/14,87.56,6.04,18.76,12.5,27.97,15.47
2003/10/15,87.7,6.59,19.15,11.83,27.62,15.8
2003/10/16,87.76,6.84,19.28,11.55,27.72,16.16
2003/10/17,87.69,8.42,19.58,10.9,27.34,16.44
2003/10/18,87.59,9.4,20.15,11.4,27.23,15.83
2003/10/19,87.54,9.28,20.54,12,28.55,16.55
2003/10/20,87.54,8.24,19.95,11.11,28.01,16.9
2003/10/21,87.55,5.25,18.09,11,27.51,16.51
2003/10/22,87.67,4.39,16.98,11.74,27.53,15.79
2003/10/23,87.74,5.25,17.65,12.73,27.81,15.08
2003/10/24,87.61,7.63,16.8,8.04,23.9,15.87
2003/10/25,87.59,10.13,15.73,3.77,18.78,15.01
2003/10/26,87.54,11.35,17.03,5.84,20.31,14.48
2003/10/27,87.68,10.62,18.07,7.44,21.96,14.52
2003/10/28,88,10.68,19.42,9.34,25.03,15.69
2003/10/29,87.92,9.64,18.59,11.02,25.98,14.98
2003/10/30,87.69,9.28,18.47,9.52,25.5,15.98
2003/10/31,87.53,7.93,17.46,9.78,25.05,15.26
2003/11/1,87.6,7.57,17.05,10.1,24.7,14.59
2003/11/2,87.78,7.57,16.76,9.68,24.55,14.87
2003/11/3,87.79,7.69,16.45,11.15,24.57,13.42
2003/11/4,87.7,8.06,16.43,9.42,24.03,14.61
2003/11/5,87.64,7.87,16.03,9.63,23.58,13.94
2003/11/6,87.49,7.57,15.7,10.05,23.56,13.51
2003/11/7,87.46,6.77,15.45,10.23,23.45,13.23
2003/11/8,87.54,5.49,14.57,9.94,23.26,13.32
2003/11/9,87.53,4.82,14.05,10.54,23.38,12.83
2003/11/10,87.59,5.25,13.5,9.98,22.6,12.62
2003/11/11,87.76,5.98,13.58,9.76,22.01,12.25
2003/11/12,87.84,6.04,13.83,9.98,22.37,12.39
2003/11/13,87.87,6.77,14.42,9.85,22.75,12.89
2003/11/14,87.96,7.32,15.37,10.55,23.1,12.55
2003/11/15,87.82,6.84,16.12,10.98,24.29,13.31
2003/11/16,87.6,6.35,14.57,10.14,22.9,12.76
2003/11/17,87.57,5.86,14.05,10.01,22.71,12.7
2003/11/18,87.58,5.37,14.05,10.52,23.48,12.96
2003/11/19,87.6,4.82,13.42,10.84,22.35,11.51
2003/11/20,87.58,4.21,12.7,12.09,23.1,11.01
2003/11/21,87.7,3.97,11.94,12.95,22.05,9.1
2003/11/22,87.82,4.88,12.05,10.66,21.81,11.14
2003/11/23,87.87,4.76,12.05,10.44,21.54,11.1
2003/11/24,87.98,5.19,12.75,11.16,22.49,11.34
2003/11/25,87.85,5.55,12.84,10.84,21.97,11.12
2003/11/26,87.72,5.98,12.12,9.73,20.48,10.74
2003/11/27,87.6,5.25,11.23,10.22,19.96,9.74
2003/11/28,87.62,4.21,10.31,10.55,20.16,9.62
2003/11/29,87.78,3.91,9.79,11.13,19.91,8.78
2003/11/30,87.72,3.97,10.12,11.23,20.62,9.39
2003/12/1,87.72,4.09,9.86,10.41,19.84,9.43
2003/12/2,87.7,4.7,10.98,10.65,20.35,9.7
2003/12/3,87.55,5.07,10.69,10.56,19.94,9.38
2003/12/4,87.54,5.37,10.15,10.38,18.65,8.26
2003/12/5,87.67,5.19,9.8,10.7,18.51,7.8
2003/12/6,87.64,5.37,9.07,10.27,17.41,7.14
2003/12/7,87.69,5.86,9.16,11.22,17.98,6.76
2003/12/8,87.77,5.98,10.51,10.41,19.67,9.25
2003/12/9,87.75,6.16,11.17,9.56,19.17,9.61
2003/12/10,87.79,6.65,12.15,9.87,20.1,10.23
2003/12/11,87.82,6.71,12.15,10.95,19.78,8.83
2003/12/12,87.92,5.8,12.31,10.41,21.98,11.57
2003/12/13,87.93,4.15,11.85,10.55,22.86,12.3
2003/12/14,87.88,3.6,11.21,11.22,22.56,11.34
2003/12/15,87.77,3.91,11.19,10.86,22.12,11.26
2003/12/16,87.66,4.27,11.8,11.38,21.9,10.54
2003/12/17,87.61,4.27,10.43,10.79,20.27,9.48
2003/12/18,87.79,3.91,9.92,11.73,20.42,8.69
2003/12/19,87.91,3.85,10.23,11.51,20.38,8.87
2003/12/20,87.96,3.72,9.46,10.52,19.19,8.66
2003/12/21,87.96,3.48,9.32,10.18,19.44,9.26
2003/12/22,87.96,3.23,9.19,11.81,20.11,8.29
2003/12/23,87.86,2.69,8.55,11.82,19.45,7.63
2003/12/24,87.73,2.99,8.45,11.63,18.48,6.83
2003/12/25,87.81,2.87,7.96,11.15,18.13,6.98
2003/12/26,87.76,2.44,7.55,10.44,17.85,7.41
2003/12/27,87.81,2.99,7.16,10.12,16.19,6.06
2003/12/28,87.8,5.19,5.07,7.42,10.57,3.15
2003/12/29,87.98,4.46,6.54,14.05,16.02,1.98
2003/12/30,88.07,3.97,6.93,11.31,16.61,5.3
2003/12/31,87.89,3.66,8.1,11.27,18.42,7.15
2004/1/1,87.74,3.42,7.95,11.91,18.75,6.83
2004/1/2,87.74,2.99,7.37,11.88,18.32,6.44
2004/1/3,87.75,2.69,6.69,12.04,17.08,5.05
2004/1/4,87.83,2.69,6.24,11.83,16.69,4.87
2004/1/5,87.92,2.69,7.81,10.14,16.55,6.41
2004/1/6,87.87,2.56,8.76,11.34,18.25,6.9
2004/1/7,87.83,2.56,7.96,12.41,19.01,6.6
2004/1/8,87.87,2.87,7.94,11.86,18.28,6.43
2004/1/9,87.84,2.75,7.34,12.48,17.93,5.45
2004/1/10,87.95,2.99,7.87,13.25,19.5,6.25
2004/1/11,87.82,3.36,8.55,10.4,19.1,8.7
2004/1/12,87.73,3.91,8.48,11.3,18.01,6.7
2004/1/13,87.55,3.97,8.62,10.05,17.71,7.66
2004/1/14,87.3,4.94,9.08,10.01,17.65,7.64
2004/1/15,87.59,5.13,9.16,10.72,18.15,7.44
2004/1/16,87.72,5.07,9.08,10.62,17.17,6.55
2004/1/17,87.56,5.49,9.75,11.29,18.5,7.21
2004/1/18,87.48,5.13,10.68,12.84,20.02,7.17
2004/1/19,87.38,5.19,10.69,10.7,18.99,8.28
2004/1/20,87.56,5.37,11.41,10.5,19.34,8.84
2004/1/21,87.54,5.31,11.3,10.63,19.94,9.31
2004/1/22,87.52,5.8,9.86,9.68,17.48,7.8
2004/1/23,87.55,7.08,9.07,5.4,13.64,8.25
2004/1/24,87.46,6.29,8.98,8.27,14.77,6.51
2004/1/25,87.42,4.88,7.28,9.34,15.04,5.69
2004/1/26,87.48,3.97,7.37,11.41,16.03,4.62
2004/1/27,87.51,3.66,7.12,10.28,15.53,5.25
2004/1/28,87.46,3.72,7.05,12.58,16.14,3.56
2004/1/29,87.51,3.72,9.05,11.04,18.06,7.03
2004/1/30,87.48,3.36,8.93,13.95,19.3,5.33
2004/1/31,87.48,4.21,9.84,11.35,18.87,7.52
2004/2/1,87.43,4.64,10.39,11.52,19.04,7.52
2004/2/2,87.47,3.66,8.83,11.89,17.35,5.46
2004/2/3,87.32,3.91,8.05,11.94,16.71,4.77
2004/2/4,87.34,3.48,7.99,11.34,16.88,5.54
2004/2/5,87.42,3.54,7.76,10.72,16.35,5.64
2004/2/6,87.5,3.36,7.45,9.7,15.98,6.28
2004/2/7,87.78,3.42,7.73,12.2,16.66,4.47
2004/2/8,87.94,3.66,8.67,12.98,18.29,5.31
2004/2/9,87.8,3.72,10.18,12.19,20.52,8.33
2004/2/10,87.82,4.03,11.65,12.51,22.16,9.65
2004/2/11,87.85,3.78,11.77,12.18,21.62,9.44
2004/2/12,87.92,3.85,11.58,11.77,21.26,9.49
2004/2/13,87.92,4.27,12.18,11.12,21.3,10.18
2004/2/14,87.67,4.46,12.75,11.35,21.57,10.22
2004/2/15,87.5,4.76,12.2,10.82,20.35,9.53
2004/2/16,87.7,4.03,12.15,13.94,21.87,7.93
2004/2/17,87.65,3.91,13.07,12.88,23.04,10.15
2004/2/18,87.42,4.15,13.09,9.6,21.12,11.52
2004/2/19,87.34,4.46,12.82,11.48,21.26,9.77
2004/2/20,87.46,4.82,12.76,12.04,21.19,9.15
2004/2/21,87.69,4.03,12.77,11.91,21.56,9.65
2004/2/22,87.42,3.48,12.29,12.05,21.91,9.86
2004/2/23,87.36,4.27,12.92,13.81,22.18,8.37
2004/2/24,87.58,4.39,13.32,12.26,22.39,10.13
2004/2/25,87.63,4.15,13.44,13.65,22.9,9.26
2004/2/26,87.48,4.52,14.11,12.2,23.51,11.3
2004/2/27,87.38,4.39,14.52,11.52,24.02,12.5
2004/2/28,87.22,3.66,15.5,12.4,25.63,13.23
2004/2/29,87.26,3.42,15.62,12.72,25.86,13.14
2004/3/1,87.14,2.81,15.39,14.35,26.33,11.98
2004/3/2,87.13,2.62,15.24,15.02,26.58,11.56
2004/3/3,87.15,2.69,14.94,12.91,25.59,12.69
2004/3/4,87.32,2.62,14.69,14.19,25.24,11.05
2004/3/5,87.27,2.62,14.69,13.88,25.13,11.26
2004/3/6,87.33,2.81,15.17,13.26,25.22,11.96
2004/3/7,87.54,3.48,14.83,12.12,23.48,11.36
2004/3/8,88.2,4.39,15.3,13.06,23.29,10.23
2004/3/9,88.05,4.7,17.24,13.56,26.39,12.83
2004/3/10,87.64,4.94,17.43,12.17,25.92,13.75
2004/3/11,87.57,5.74,16.15,12.49,23.61,11.12
2004/3/12,87.66,6.04,17.37,11.31,24.4,13.09
2004/3/13,87.69,5.8,17.87,11.55,25.4,13.85
2004/3/14,87.65,5.86,17.75,11.8,25.35,13.55
2004/3/15,87.53,6.96,17.88,10.85,25.53,14.68
2004/3/16,87.34,6.59,18.69,11.23,26.49,15.26
2004/3/17,87.36,7.14,20.2,11.88,28.38,16.5
2004/3/18,87.42,7.39,20.55,10.88,27.73,16.84
2004/3/19,87.15,6.23,19.14,11.4,26.61,15.21
2004/3/20,86.93,5.49,19.62,14.06,28.31,14.25
2004/3/21,87.17,7.14,20.37,11.65,27.98,16.33
2004/3/22,87.06,6.04,20.93,13.99,29.92,15.93
2004/3/23,87.04,5.25,22.23,14.18,31.39,17.21
2004/3/24,87.06,4.7,22.51,14.24,31.72,17.48
2004/3/25,87.07,3.66,21.99,14.53,31.72,17.19
2004/3/26,87.23,3.6,21.66,17.54,31.87,14.33
2004/3/27,87.44,4.46,22.3,14.67,31.9,17.23
2004/3/28,87.33,4.27,21.69,14.76,30.22,15.45
2004/3/29,87.28,3.42,20.8,14.86,30.35,15.48
2004/3/30,87.36,3.05,20.25,14.45,29.05,14.59
2004/3/31,87.39,2.87,19.43,13.79,27.65,13.86
2004/4/1,87.58,3.6,20.48,14.07,28.57,14.5
2004/4/2,87.54,5.19,20.53,11.14,27,15.86
2004/4/3,87.51,6.04,21.01,13.61,27.61,14
2004/4/4,87.6,6.53,21.45,12.95,28.05,15.09
2004/4/5,87.38,6.53,22.13,12.53,28.52,15.99
2004/4/6,87.26,5.62,22.5,13.62,29.29,15.66
2004/4/7,87.34,6.9,23,10.48,28.33,17.84
2004/4/8,87.22,7.75,22.82,11.07,28.4,17.32
2004/4/9,87.15,8.06,21.96,11.02,26.6,15.58
2004/4/10,87.09,6.1,23.55,14.55,31.26,16.72
2004/4/11,87.11,4.88,24.96,14.54,32.94,18.4
2004/4/12,87,3.85,24.5,13.54,32.06,18.51
2004/4/13,86.81,3.85,24.86,14.66,32.88,18.21
2004/4/14,86.7,4.09,25.56,15,33.8,18.8
2004/4/15,86.6,4.46,25.45,13.92,33.05,19.13
2004/4/16,86.66,3.3,25.94,14.8,34.64,19.83
2004/4/17,86.81,2.99,25.82,13.49,33.74,20.24
2004/4/18,86.77,6.96,23.26,10.43,30.7,20.27
2004/4/19,87.24,10.13,22.13,9.72,27.62,17.9
2004/4/20,87.6,12.33,21.35,9.42,25.87,16.44
2004/4/21,87.4,12.21,21.46,8.33,25.42,17.08
2004/4/22,87.1,12.33,21.51,8.02,25.07,17.05
2004/4/23,87.13,10.8,22.59,10.79,28.29,17.49
2004/4/24,87.38,9.28,20.9,9.28,25.55,16.26
2004/4/25,87.39,8.79,20.76,11.02,25.77,14.75
2004/4/26,87.46,10.13,20.98,9.71,25.22,15.51
2004/4/27,87.38,10.74,21.66,9.38,25.87,16.5
2004/4/28,87.28,11.6,19.85,6.28,22.67,16.38
2004/4/29,87.21,11.23,21.05,9.76,25,15.24
2004/4/30,87.2,10.01,22.01,11.43,27.06,15.64
2004/5/1,87.19,9.03,20.44,9.95,26.79,16.83
2004/5/2,87.19,6.35,20.29,13.61,28.08,14.48
2004/5/3,87.22,5.8,20.33,11.35,27.68,16.33
2004/5/4,87.29,6.53,21.08,13.16,27.82,14.65
2004/5/5,87.18,6.9,21.98,13.79,28.73,14.94
2004/5/6,87.18,6.47,22.87,11.91,30.34,18.44
2004/5/7,87.37,7.02,24.01,13.48,31.61,18.13
2004/5/8,87.26,8.18,23.98,11.61,30.4,18.79
2004/5/9,87.07,9.83,24.96,11.97,30.69,18.73
2004/5/10,86.94,9.4,25.8,11.2,31.76,20.56
2004/5/11,86.8,8.3,25.69,11.41,32.16,20.76
2004/5/12,86.67,8.3,25.73,12.9,32.3,19.4
2004/5/13,86.53,8.24,25.87,11.89,32.15,20.26
2004/5/14,86.64,9.09,26.62,11.81,32.43,20.62
2004/5/15,86.7,9.83,27.38,12.41,33.05,20.64
2004/5/16,86.82,11.66,28.02,10.2,32.6,22.4
2004/5/17,86.86,14.16,26.99,9.99,30.54,20.55
2004/5/18,86.6,14.71,27.73,9.5,30.86,21.37
2004/5/19,86.3,12.21,27.29,10.05,30.5,20.44
2004/5/20,86.5,14.22,24.23,7.98,28.02,20.04
