Date,PS,QV2M,AVG_TS,T2M_RANGE,T2M_MAX,T2M_MIN
01/01/15,87.84,5.49,11.38,7.71,20,12.29
01/02/15,87.93,7.69,12.34,6.69,17.98,11.29
01/03/15,87.86,8.61,14.1,10.88,21.02,10.15
01/04/15,87.62,7.32,11.45,10,18.15,8.15
01/05/15,87.35,6.53,9.03,11.25,16.98,5.73
01/06/15,87.46,6.04,8.22,10.04,16.91,6.87
01/07/15,87.4,5.43,7.77,8.87,15.96,7.09
01/08/15,87.52,5.68,6.9,6.88,13.98,7.1
01/09/15,87.63,4.39,7.16,12.88,16.98,4.11
01/10/15,87.66,3.91,6.69,13.42,17.3,3.89
01/11/15,87.79,4.03,7.05,12.19,17.86,5.67
01/12/15,87.78,4.09,7.01,10.1,17.26,7.16
01/13/15,87.74,4.76,7.91,10.33,17.94,7.62
01/14/15,87.73,5.19,8.8,9.54,18.71,9.17
01/15/15,87.79,4.94,8.63,9.7,18.09,8.4
01/16/15,87.75,4.64,8.64,11.28,17.73,6.44
01/17/15,87.67,4.58,7.96,11.2,17.04,5.83
01/18/15,87.61,4.33,7.48,12.12,16.85,4.73
01/19/15,87.71,4.33,7.43,10.31,16.94,6.62
01/20/15,87.9,4.21,7.21,11.1,16.51,5.41
01/21/15,88.13,4.03,7.94,9.66,18.19,8.53
01/22/15,88.01,4.15,8.62,9.45,19.12,9.68
01/23/15,87.76,5.31,10.15,9.04,18.47,9.43
01/24/15,87.74,5,9.55,10.4,18.69,8.3
01/25/15,87.89,4.94,9.58,11.21,19.37,8.15
01/26/15,87.88,4.7,10.48,11.02,19.62,8.59
01/27/15,87.76,6.65,10.01,6.5,15.62,9.11
01/28/15,87.62,5.31,10.32,10.75,18.94,8.19
01/29/15,87.69,5.19,10.33,11.27,18.34,7.08
01/30/15,87.63,4.88,8.12,9.38,15.03,5.65
01/31/15,87.64,3.72,7.59,11.79,16.57,4.77
02/01/15,87.75,3.97,7.66,10.52,16.5,5.98
02/02/15,87.96,4.39,9.75,11.45,19.15,7.72
02/03/15,88.16,4.58,11.33,12.61,21.58,8.98
02/04/15,87.93,5.62,11.89,10.71,20.33,9.62
02/05/15,87.8,5.25,10.83,11.62,19.72,8.1
02/06/15,87.78,5.25,10.33,12.11,19.22,7.11
02/07/15,87.7,4.64,10.33,11.74,19.8,8.05
02/08/15,87.73,4.64,10.9,11.24,20.48,9.23
02/09/15,87.82,4.39,10.8,10.05,19.59,9.55
02/10/15,87.82,4.46,10.57,11.02,19.67,8.65
02/11/15,87.69,4.21,10.56,10.72,19.43,8.71
02/12/15,87.51,4.27,10.6,9.73,18.73,8.99
02/13/15,87.32,4.76,10.31,9.77,18.94,9.17
02/14/15,87.35,4.33,10.45,10,18.26,8.27
02/15/15,87.5,5.13,11.27,8.3,18.1,9.8
02/16/15,87.72,5.49,12.23,10.92,21.01,10.08
02/17/15,87.58,6.29,12.19,8.34,19.19,10.84
02/18/15,87.48,6.77,12.83,10.21,19.26,9.05
02/19/15,87.56,6.59,12.8,8.8,19.52,10.73
02/20/15,87.6,6.23,12.85,10.78,20.82,10.03
02/21/15,87.51,6.53,13.62,9.38,21.28,11.9
02/22/15,87.52,5.86,14.65,12.32,24.23,11.9
02/23/15,87.72,6.04,15.04,10.67,23.36,12.69
02/24/15,87.59,6.84,16.09,10.98,24.37,13.39
02/25/15,87.4,7.2,15.9,9.62,23.83,14.21
02/26/15,87.33,6.84,15.16,10.3,21.48,11.18
02/27/15,87.4,6.96,16.7,12.88,24.08,11.2
02/28/15,87.57,5.49,16.59,13.22,24.94,11.72
03/01/15,87.77,6.96,13.49,6.91,19.13,12.22
03/02/15,87.83,7.81,11.03,5,14.83,9.83
03/03/15,87.4,7.2,12.38,9.4,19.17,9.77
03/04/15,87.29,7.2,13.4,8.12,17.64,9.52
03/05/15,87.49,5.25,12.58,13.8,20.43,6.63
03/06/15,87.57,5.37,13.09,12.55,20.86,8.3
03/07/15,87.53,5.55,13.81,12.42,21.77,9.35
03/08/15,87.72,4.76,14.48,12.59,23.51,10.92
03/09/15,87.88,4.33,15.33,15.01,25.46,10.46
03/10/15,87.78,4.21,15.34,14.03,24.99,10.96
03/11/15,87.77,4.94,15.82,13.84,24.98,11.14
03/12/15,87.76,5.19,16.66,12.9,25.89,12.99
03/13/15,87.57,5,16.84,12.3,25.9,13.59
03/14/15,87.69,6.41,16.76,12.25,25.4,13.14
03/15/15,87.8,6.41,18.54,12.6,25.83,13.23
03/16/15,87.89,7.75,17.8,12.68,24.68,12.01
03/17/15,87.55,6.35,17.73,13.08,25,11.92
03/18/15,87.37,6.71,16.56,10.9,22.77,11.87
03/19/15,87.54,5.74,16.35,12.78,23.68,10.9
03/20/15,87.7,6.71,17.9,12.23,25.55,13.31
03/21/15,87.68,6.9,18.41,12.19,25.96,13.77
03/22/15,87.51,6.9,19.65,11.93,27.49,15.55
03/23/15,87.36,8.18,19.67,11.27,27.31,16.04
03/24/15,87.54,8.18,20.1,11.23,26.94,15.71
03/25/15,87.68,8.67,21.06,11.32,27.8,16.48
03/26/15,87.83,10.25,19.55,6.73,23.8,17.07
03/27/15,87.8,10.62,18.26,7.16,22.98,15.82
03/28/15,87.59,10.31,20.07,10.88,25.77,14.9
03/29/15,87.57,10.19,21.49,9.89,26.18,16.29
03/30/15,87.56,10.19,18.23,7.84,21.94,14.1
03/31/15,87.41,8.79,18.3,11.24,23.69,12.45
04/01/15,87.25,8.79,19.29,11.2,25.51,14.31
04/02/15,87.02,9.28,19.86,10.58,25.24,14.66
04/03/15,86.91,8.42,21.26,13.44,28.72,15.29
04/04/15,86.9,8.24,20.9,12.73,27.3,14.57
04/05/15,87.1,7.57,20.43,10.66,25.83,15.17
04/06/15,87.21,7.26,20.08,12.88,26.4,13.53
04/07/15,87.45,7.32,20.83,13.73,26.87,13.13
04/08/15,87.45,7.39,21.42,11.23,27.11,15.88
04/09/15,87.29,6.04,20.26,12.54,27.34,14.81
04/10/15,87.3,6.84,21.5,12.23,28.33,16.1
04/11/15,87.49,6.1,21.59,13.29,29.25,15.95
04/12/15,87.78,6.16,20.55,12.83,27.94,15.11
04/13/15,87.85,8.06,18.35,7.02,23.08,16.05
04/14/15,87.72,9.28,19.04,7.96,23.75,15.79
04/15/15,87.75,9.52,20.69,9.92,26.32,16.4
04/16/15,87.74,9.4,21.94,12.51,28.22,15.71
04/17/15,87.33,10.01,20.34,7.82,23.88,16.05
04/18/15,87,10.31,18.77,7.8,22.37,14.56
04/19/15,87.24,8.67,22.4,12.09,29.54,17.44
04/20/15,87.46,9.46,23.11,11.2,28.9,17.71
04/21/15,87.11,9.09,23.77,12.1,30.52,18.43
04/22/15,87,8.06,23.14,10.68,29.98,19.3
04/23/15,87.23,5.55,22.19,12.57,29.79,17.22
04/24/15,87.39,7.45,22.23,11.81,28.64,16.83
04/25/15,87.57,10.8,17.67,4.79,19.26,14.48
04/26/15,87.62,9.16,20,9.86,23.83,13.98
04/27/15,87.54,10.5,20.76,8.84,24.11,15.26
04/28/15,87.38,11.6,20.18,7.16,23.33,16.18
04/29/15,87.32,10.8,18.99,7.26,22.43,15.17
04/30/15,87.39,10.68,20.31,9.35,24.65,15.3
05/01/15,87.25,10.13,23.13,12.38,28.58,16.2
05/02/15,87.26,8.48,23.43,14.19,30.01,15.83
05/03/15,87.39,7.26,23.15,12.34,29.45,17.12
05/04/15,87.38,5.8,22.98,14.93,30.94,16.01
05/05/15,87.25,5.74,23.78,14.6,31.98,17.39
05/06/15,87.13,6.35,23.87,13.19,31.35,18.16
05/07/15,87.21,7.39,24.59,10.58,30.93,20.35
05/08/15,87.19,8.67,25.06,10.83,30.97,20.14
05/09/15,87.15,10.38,25.17,9.04,29.55,20.51
05/10/15,87.15,10.99,25.86,10.65,31.02,20.37
05/11/15,87.22,10.74,24.03,10.09,29.74,19.65
05/12/15,87.24,11.35,22.7,8.71,27.82,19.11
05/13/15,87.25,10.5,23.73,10.62,28.95,18.32
05/14/15,87.31,9.7,24.94,11.63,30.83,19.19
05/15/15,87.3,9.95,25.3,8.38,29.93,21.55
05/16/15,87.15,11.05,26.03,10.38,31.07,20.69
05/17/15,87.04,11.47,24.54,8.4,28.36,19.96
05/18/15,87.02,12.02,25.71,9.16,29.23,20.07
05/19/15,86.97,14.28,25.83,9.58,29.37,19.8
05/20/15,86.94,12.51,26.8,11.62,31.47,19.84
05/21/15,86.86,9.64,26,13.1,31.79,18.69
05/22/15,86.75,7.57,26.7,14.71,34.14,19.43
05/23/15,86.71,6.84,26.45,12.55,33.73,21.16
05/24/15,86.82,7.45,26.51,11.92,33.4,21.49
05/25/15,86.84,8,26.4,12.41,32.76,20.35
05/26/15,87.01,8.73,26.37,12.16,32.57,20.4
05/27/15,87.01,8.79,25.73,10.6,31.31,20.71
05/28/15,86.9,8.36,25.9,11.85,31.65,19.8
05/29/15,86.99,9.46,26.94,12.23,32.98,20.76
05/30/15,87.12,9.34,26.44,10.74,32.27,21.53
05/31/15,87,8.85,26.9,11.98,33.06,21.08
06/01/15,86.92,8.48,28.09,12.74,34.09,21.35
06/02/15,87.07,8.97,27.33,10.37,33.02,22.65
06/03/15,87.17,10.13,28.44,12.83,33.69,20.87
06/04/15,87.26,13.43,27.22,8.94,31.22,22.28
06/05/15,87.13,12.27,28.1,10.02,32.51,22.49
06/06/15,86.9,9.64,28.58,11.18,34.55,23.37
06/07/15,86.91,8,28.39,12.59,34.95,22.37
06/08/15,86.89,10.01,28.98,11.22,33.97,22.74
06/09/15,86.72,11.11,28.86,11.95,34.74,22.78
06/10/15,86.72,10.8,28.65,12.31,34.22,21.9
06/11/15,86.88,11.96,26.73,9.34,31.12,21.78
06/12/15,86.84,11.54,27.18,11.27,32.01,20.73
06/13/15,86.82,13,27.8,10.93,31.49,20.56
06/14/15,86.78,13.61,27.36,11.23,31.15,19.92
06/15/15,86.81,13.67,27.93,11.5,31.51,20.01
06/16/15,86.86,14.4,27.22,10.29,30.42,20.13
06/17/15,86.77,15.32,25.77,8.16,29.15,20.99
06/18/15,86.77,15.5,27.61,10.34,31.15,20.81
06/19/15,86.81,17.09,26.26,8.34,29.24,20.9
06/20/15,86.81,17.64,25.52,7.62,28.75,21.13
06/21/15,86.77,17.46,25.19,7.04,28.13,21.1
06/22/15,86.5,16.97,24.24,5.8,27.18,21.38
06/23/15,86.4,16.78,25.39,8.03,28.51,20.49
06/24/15,86.49,17.33,24.91,7.02,28.08,21.06
06/25/15,86.37,16.54,26.6,8.96,30.31,21.35
06/26/15,86.21,17.46,26.12,8.44,29.76,21.32
06/27/15,86.37,17.52,23.41,4.94,26.08,21.15
06/28/15,86.88,16.48,23.79,6.12,27.05,20.93
06/29/15,87.2,15.87,24.92,7.14,27.33,20.19
06/30/15,87.06,16.66,25.8,8.39,28.83,20.43
07/01/15,87,17.88,24.55,5.73,27.3,21.58
07/02/15,86.91,17.82,24.59,6.47,27.26,20.79
07/03/15,86.74,17.82,25.5,7.19,28.82,21.63
07/04/15,86.62,17.52,25.08,5.99,27.73,21.74
07/05/15,86.53,18.07,25.19,6.87,28.53,21.66
07/06/15,86.66,18.07,23.86,5.46,26.28,20.82
07/07/15,86.63,16.66,23.69,6.67,27.61,20.94
07/08/15,86.64,17.33,22.43,4.21,24.76,20.55
07/09/15,86.65,16.97,23.65,6.59,27.35,20.76
07/10/15,86.69,16.72,22.77,5.45,25.79,20.33
07/11/15,86.93,16.91,23.33,6.5,26.3,19.8
07/12/15,86.92,17.88,24.82,7.33,27.69,20.37
07/13/15,86.8,18.01,23.85,5.06,26.15,21.09
07/14/15,86.56,18.31,24.41,6.06,27.73,21.66
07/15/15,86.35,18.31,24.52,6.49,27.92,21.43
07/16/15,86.4,18.07,22.85,5.57,25.58,20.01
07/17/15,86.59,16.17,23.44,7.29,27.03,19.74
07/18/15,86.69,16.36,23.08,5.77,25.54,19.77
07/19/15,86.58,17.33,24.18,6.95,27.74,20.78
07/20/15,86.68,17.09,23.13,6.72,26.77,20.05
07/21/15,86.87,16.97,23.12,6.62,26.52,19.9
07/22/15,87.02,17.21,22.89,6.38,25.94,19.57
07/23/15,87.08,17.27,21.8,4.28,24.05,19.77
07/24/15,87.03,17.27,22.19,4.32,24.34,20.02
07/25/15,86.95,17.4,22.81,5.77,25.74,19.98
07/26/15,86.84,16.72,23.86,7.44,27.62,20.19
07/27/15,86.83,16.36,22.58,5.5,25.62,20.12
07/28/15,86.81,16.54,23.1,5.88,25.97,20.09
07/29/15,86.66,17.7,23.55,5.87,26.33,20.47
07/30/15,86.64,17.4,23.46,6.88,26.51,19.63
07/31/15,86.7,15.14,22.94,7.03,27.17,20.15
08/01/15,87.01,15.75,22.83,6.94,25.78,18.84
08/02/15,87.1,16.54,22.77,5.65,25.36,19.71
08/03/15,87,17.33,22.62,5.46,25.48,20.01
08/04/15,86.91,17.33,22.83,5.46,25.33,19.87
08/05/15,86.76,17.76,23.33,5.7,25.92,20.21
08/06/15,86.75,17.64,24.09,5.77,26.8,21.03
08/07/15,86.84,17.64,23.34,5.44,26.03,20.59
08/08/15,86.93,17.58,23.14,6.36,26.46,20.1
08/09/15,86.78,17.64,23.66,6.66,26.57,19.9
08/10/15,86.82,18.62,24.69,7.26,28.22,20.96
08/11/15,87.15,17.7,24.14,5.71,26.83,21.13
08/12/15,87.14,17.94,23.25,4.52,25.33,20.81
08/13/15,87.07,18.07,24.26,7.07,27.5,20.43
08/14/15,87.05,18.43,22.82,3.75,24.89,21.14
08/15/15,87.07,18.01,22.48,4.38,25.09,20.72
08/16/15,87.04,18.07,23.12,4.98,25.83,20.85
08/17/15,86.96,18.13,22.2,3.59,24.3,20.7
08/18/15,86.96,17.58,22.98,5.3,25.87,20.57
08/19/15,86.85,18.68,23.27,5.62,26.14,20.52
08/20/15,86.78,18.74,22.4,2.91,23.98,21.08
08/21/15,86.84,18.07,22.53,5.04,25.12,20.08
08/22/15,86.81,17.33,22.8,6.23,25.73,19.5
08/23/15,86.79,17.64,22.92,6.13,26.02,19.89
08/24/15,86.82,18.07,23.51,6.48,26.33,19.85
08/25/15,86.78,18.13,22.97,5.2,25.69,20.48
08/26/15,86.92,17.88,22.11,3.68,24.36,20.68
08/27/15,87.04,17.21,21.25,3.33,23.26,19.93
08/28/15,86.96,17.58,22.32,5.48,25.69,20.21
08/29/15,86.88,18.07,22.65,4.49,25.15,20.65
08/30/15,86.85,18.01,22.58,5.61,25.49,19.89
08/31/15,86.83,17.76,22.3,5.25,25.42,20.17
09/01/15,86.73,17.27,22.26,5.91,25.04,19.13
09/02/15,86.81,16.97,22.55,6.59,25.99,19.4
09/03/15,87.16,16.6,22.34,6.34,25.66,19.33
09/04/15,87.35,16.66,22.04,5.57,24.99,19.43
09/05/15,87.3,16.36,22.3,6.14,25.98,19.84
09/06/15,87.25,16.05,22.27,6.27,25.96,19.69
09/07/15,87.18,15.44,21.82,5.2,25.24,20.05
09/08/15,87.14,15.62,21.97,6.52,26.01,19.5
09/09/15,87.16,16.42,22.15,5.77,25.87,20.1
09/10/15,87.3,17.7,22.3,4.77,25.3,20.54
09/11/15,87.37,17.03,21.73,4.16,24.26,20.09
09/12/15,87.4,15.44,21.19,5.66,24.15,18.5
09/13/15,87.34,15.81,21.6,5.66,24.93,19.26
09/14/15,87.17,17.09,22.46,5.35,26.09,20.73
09/15/15,87.16,16.97,20.66,3.44,22.96,19.52
09/16/15,87.13,15.38,21.28,4.63,24.28,19.65
09/17/15,87.19,17.03,21.72,5.06,24.99,19.93
09/18/15,87.25,17.27,22.4,5.41,26.08,20.66
09/19/15,87.13,17.27,22.74,6.45,26.66,20.21
09/20/15,87.07,17.46,21.06,2.52,22.75,20.22
09/21/15,86.98,16.78,21.39,5.69,24.98,19.3
09/22/15,86.96,17.52,21.62,4.74,24.48,19.73
09/23/15,86.99,17.21,21.9,5.54,25.08,19.55
09/24/15,86.89,16.42,21.43,7.47,25.51,18.04
09/25/15,86.93,14.47,20.06,6.43,23.72,17.29
09/26/15,87.15,13.67,19.86,6.43,24.01,17.57
09/27/15,87.28,13.92,20.1,6.35,24.36,18.01
09/28/15,87.38,14.04,20.32,6.93,24.98,18.05
09/29/15,87.5,14.16,20.12,6.8,25.63,18.83
09/30/15,87.64,14.83,20.52,6.98,25.8,18.81
10/01/15,87.69,15.08,20.6,6.48,25.69,19.19
10/02/15,87.56,14.53,20.14,6.73,24.7,17.98
10/03/15,87.42,12.76,19.94,7.34,25.03,17.69
10/04/15,87.58,12.33,19.47,6.96,25.15,18.19
10/05/15,87.58,11.23,18.91,7.97,25.44,17.47
10/06/15,87.47,11.05,18.52,7.81,25.32,17.5
10/07/15,87.48,11.29,19.01,8.55,26.03,17.48
10/08/15,87.33,11.6,19.15,7.99,25.9,17.9
10/09/15,87.04,11.72,18.63,7.27,24.55,17.29
10/10/15,87.15,12.15,19.06,6.84,24.11,17.27
10/11/15,87.52,12.51,18.14,6.55,22.31,15.76
10/12/15,87.69,12.39,17.77,5.8,21.62,15.81
10/13/15,87.66,12.7,18.35,7.39,23.4,16.01
10/14/15,87.85,12.82,18.34,7.06,22.41,15.35
10/15/15,87.84,11.9,18.12,6.67,23.15,16.48
10/16/15,87.79,12.08,17.2,5.99,21.9,15.91
10/17/15,87.7,12.15,17.27,6.82,22.5,15.68
10/18/15,87.79,12.27,17.58,6.17,22.85,16.67
10/19/15,87.7,12.63,17.83,6.19,23.22,17.02
10/20/15,87.53,12.7,17.92,6.94,23.52,16.58
10/21/15,87.53,11.17,16.98,7.25,23.2,15.96
10/22/15,87.56,10.01,16.55,6.88,23.01,16.12
10/23/15,87.52,8.73,15.49,8.42,22.6,14.18
10/24/15,87.65,8.61,14.98,7.28,22.02,14.75
10/25/15,87.85,9.89,15.73,7.8,22.28,14.48
10/26/15,87.84,10.38,15.65,7.52,22.1,14.58
10/27/15,87.77,8.48,14.57,7.97,22.15,14.18
10/28/15,87.81,8.79,15.36,6.87,21.78,14.91
10/29/15,87.84,8.91,15.56,6.48,21.47,15
10/30/15,87.86,8.06,14.01,4.28,19.55,15.26
10/31/15,87.9,9.09,14.88,7.04,21.52,14.48
11/01/15,87.94,10.19,15.73,7.62,21.45,13.83
11/02/15,87.89,10.56,15.54,7.36,21.24,13.88
11/03/15,87.76,10.01,14.96,7.58,21.24,13.66
11/04/15,87.63,8.97,14.12,8.05,20.76,12.72
11/05/15,87.62,8.61,13.69,8.25,21.08,12.83
11/06/15,87.6,8.24,13.8,8.27,20.87,12.6
11/07/15,87.78,8.54,13.65,7.85,20.52,12.67
11/08/15,87.95,8.42,13.94,7.12,20.54,13.41
11/09/15,87.82,7.69,13.42,8.39,21.23,12.84
11/10/15,87.65,7.63,13.42,8.96,21.52,12.56
11/11/15,87.59,8.12,13.35,8.59,20.73,12.14
11/12/15,87.78,8.18,13.43,7.16,20.89,13.72
11/13/15,87.76,8.36,13.37,7.17,20.84,13.67
11/14/15,87.58,9.22,14.05,6.18,20.28,14.1
11/15/15,87.55,9.34,14.26,6.85,20.51,13.65
11/16/15,87.56,8.42,13.19,7.51,20.31,12.8
11/17/15,87.56,7.57,12.82,8.77,20.38,11.62
11/18/15,87.79,7.08,12.42,8.18,20.05,11.87
11/19/15,87.97,6.47,11.98,8.55,20.98,12.44
11/20/15,87.86,7.02,12.83,8.27,22.21,13.95
11/21/15,87.79,7.51,12.9,7.76,21.46,13.7
11/22/15,87.75,8.18,13.65,7.55,21.55,14.01
11/23/15,87.8,8.3,13.3,6.04,19.76,13.72
11/24/15,87.76,8.36,12.72,6.02,19.59,13.58
11/25/15,87.7,8.36,13.13,7.26,20.4,13.15
11/26/15,87.69,8.42,13.02,6.65,19.73,13.08
11/27/15,87.54,8.12,13.19,7.34,19.82,12.48
11/28/15,87.91,7.81,11.94,4.77,17.59,12.83
11/29/15,88.08,7.39,13.01,7.18,20.24,13.06
11/30/15,87.91,7.02,12.55,8.79,21.42,12.63
12/01/15,87.73,7.39,12.26,8.76,20.75,11.99
12/02/15,87.73,7.02,12.56,7.61,20.32,12.72
12/03/15,87.63,7.08,11.42,8.64,19.25,10.61
12/04/15,87.67,6.77,10.64,10.02,19.16,9.15
12/05/15,87.77,7.02,10.26,7.66,18.03,10.37
12/06/15,87.83,7.63,10.99,8.27,18.39,10.12
12/07/15,87.84,8.06,11.54,6.59,18.24,11.65
12/08/15,87.77,7.69,11.3,6.66,17.94,11.28
12/09/15,87.82,7.32,10.6,7.4,17.73,10.33
12/10/15,87.61,6.65,10.58,8.46,19.03,10.57
12/11/15,87.5,5.49,10.52,9.21,19.28,10.07
12/12/15,87.44,6.1,11.35,9.81,19.56,9.75
12/13/15,87.59,5.62,9.55,9.62,18.01,8.4
12/14/15,87.56,4.39,7.4,9.82,16.58,6.76
12/15/15,87.55,4.58,6.86,8.77,15.9,7.13
12/16/15,87.71,5.13,7.53,8.66,16.25,7.6
12/17/15,87.66,5,7.44,9.84,16.35,6.51
12/18/15,87.54,4.33,6.4,8.81,15.23,6.41
12/19/15,87.86,4.15,6.48,8.77,15.75,6.98
12/20/15,87.83,3.85,6.12,8.95,15.52,6.57
12/21/15,87.79,3.78,5.61,7.9,14.5,6.59
12/22/15,88,3.72,5.94,9.65,15.79,6.14
12/23/15,87.94,3.42,6.01,10.66,16.21,5.55
12/24/15,87.85,3.3,5.87,9.67,15.94,6.26
12/25/15,87.88,3.54,5.43,10.88,15,4.12
12/26/15,87.9,3.42,5.94,10.22,16.4,6.19
12/27/15,87.94,3.72,7.29,11.02,18.04,7.02
12/28/15,88,4.03,8.35,9.67,18.9,9.23
12/29/15,87.88,4.64,8.82,9.85,19.71,9.86
12/30/15,87.83,5.43,9.27,9.45,19.03,9.58
12/31/15,87.96,5.55,9.33,9.99,18.8,8.8
01/01/16,88.1,4.52,8.53,10.26,18.66,8.4
01/02/16,88.01,3.97,8.51,9.57,19.02,9.45
01/03/16,87.83,3.66,7.51,8,17.69,9.69
01/04/16,87.92,3.85,7.77,10.14,18.08,7.94
01/05/16,87.81,4.09,8.69,9.22,18.29,9.07
01/06/16,87.85,4.27,8.06,7.84,17.23,9.4
01/07/16,87.9,4.76,9.03,9.61,18.59,8.98
01/08/16,87.69,5,9.15,9.72,17.89,8.18
01/09/16,87.39,5.07,8.54,8.93,16.86,7.94
01/10/16,87.77,4.21,7.9,9.43,17.57,8.14
01/11/16,87.79,4.21,7.37,8.88,16.67,7.79
01/12/16,87.68,4.58,7.58,8.75,16.82,8.07
01/13/16,87.54,4.76,7.8,8.54,16.5,7.96
01/14/16,87.59,4.58,8.56,9.61,17.08,7.48
01/15/16,87.47,4.64,8.41,9.27,16.85,7.58
01/16/16,87.36,3.72,7.47,9.71,17.12,7.4
01/17/16,87.58,3.36,7.38,10.28,17.83,7.55
01/18/16,87.54,3.23,7.44,9.36,17.83,8.47
01/19/16,87.55,4.09,8.57,10.55,17.17,6.61
01/20/16,87.51,6.71,8.26,7.07,12.27,5.21
01/21/16,87.58,5.07,7.93,10.91,15.33,4.41
01/22/16,87.68,3.85,6.78,11.27,15.77,4.49
01/23/16,87.77,3.36,6.47,10.39,15.92,5.54
01/24/16,87.76,3.05,6.32,9.55,15.98,6.43
01/25/16,87.61,3.05,6.14,8.77,15.35,6.58
01/26/16,87.6,3.36,6.73,9.31,15.66,6.34
01/27/16,87.51,3.48,6.7,8.3,15.11,6.8
01/28/16,87.56,3.3,6.88,10.4,16.42,6.02
01/29/16,87.67,3.72,7.81,10.91,18,7.09
01/30/16,87.61,4.64,9.51,10.33,19.25,8.92
01/31/16,87.61,5.19,10.33,10.6,19.4,8.8
02/01/16,87.65,4.64,10.53,10.91,19.87,8.96
02/02/16,87.75,3.72,9.94,11.31,19.98,8.66
02/03/16,87.63,3.36,9.42,11.68,19.76,8.08
02/04/16,87.76,3.17,9.08,10.23,19.33,9.09
02/05/16,87.69,3.48,9.79,11.86,20.76,8.9
02/06/16,87.65,3.85,11.06,10.2,21.46,11.27
02/07/16,87.77,3.91,12.33,11.03,22.56,11.53
02/08/16,87.7,5.74,10.05,7.08,15.95,8.87
02/09/16,87.56,6.16,10.76,9.47,18.87,9.4
02/10/16,87.43,5.31,11,10.25,19.58,9.33
02/11/16,87.45,4.03,10.58,11.45,19.93,8.48
02/12/16,87.4,3.11,9.95,14.35,20.41,6.06
02/13/16,87.63,3.23,11.3,13.85,22.24,8.39
02/14/16,87.72,3.66,12.42,12.09,22.76,10.66
02/15/16,87.89,3.36,12.21,15.38,22.8,7.42
02/16/16,87.96,4.09,12.96,13.55,22.54,8.98
02/17/16,87.89,4.52,14.31,12.74,24.4,11.66
02/18/16,87.71,4.21,15.11,11.88,25.85,13.97
02/19/16,87.67,5.98,17.08,11.27,26.87,15.6
02/20/16,87.65,6.71,18.65,11.63,26.5,14.86
02/21/16,87.33,6.53,17.05,12.66,25.16,12.51
02/22/16,87.47,5.25,15.41,12.05,23.94,11.9
02/23/16,87.54,3.54,13.75,11.48,22.88,11.4
02/24/16,87.56,3.36,12.62,11.2,21.28,10.08
02/25/16,87.79,2.75,12.66,13.49,22.97,9.48
02/26/16,88.03,3.3,12.04,11.01,21.97,10.96
02/27/16,87.96,4.33,13.93,11.98,23.26,11.28
02/28/16,88.09,4.94,15.05,11.62,23.15,11.52
02/29/16,88.04,5.86,15.04,11.84,23.58,11.73
03/01/16,87.8,6.16,14.72,11.53,22.65,11.12
03/02/16,87.83,4.94,15.34,12.24,24.37,12.12
03/03/16,87.81,4.52,15.45,11.98,24.7,12.72
03/04/16,87.63,4.94,16.42,12.89,25.51,12.62
03/05/16,87.64,5.31,17.6,13.71,26.44,12.73
03/06/16,87.68,5.07,17.17,13.44,25.89,12.45
03/07/16,87.54,5.49,17.93,11.62,25.74,14.12
03/08/16,87.41,5.98,18.07,10.95,25.42,14.48
03/09/16,87.39,5.37,18.08,12.61,26.73,14.12
03/10/16,87.52,4.76,17.74,12.6,26.76,14.16
03/11/16,87.52,4.76,18.35,12.93,27.7,14.78
03/12/16,87.37,5.31,20.03,14.23,29.53,15.3
03/13/16,87.56,7.51,17.65,10.56,23.5,12.94
03/14/16,87.64,8.06,16.9,13.05,24.46,11.41
03/15/16,87.5,6.9,17.37,12.4,24.12,11.73
03/16/16,87.35,5.68,17.23,12.75,24.77,12.02
03/17/16,87.5,4.94,17.04,11.28,24.94,13.66
03/18/16,87.46,4.94,18.58,12.6,26.06,13.45
03/19/16,87.36,5.98,19.5,13.52,27.36,13.83
03/20/16,87.35,5.68,19.68,12.55,27.76,15.2
03/21/16,87.16,4.76,19.58,13.12,28.08,14.95
03/22/16,87.07,3.48,17.69,11.85,26.74,14.89
03/23/16,87.32,3.17,18.06,14.01,28.05,14.05
03/24/16,87.79,3.23,18.55,13.09,28.31,15.22
03/25/16,87.85,3.97,20.32,11.6,28.98,17.38
03/26/16,87.71,4.33,20.93,11.89,29.86,17.97
03/27/16,87.66,4.94,21.66,12.76,30.06,17.3
03/28/16,87.55,7.02,21.34,10.55,28.07,17.52
03/29/16,87.55,5.86,20.08,12.31,27.97,15.66
03/30/16,87.68,5.07,20.86,11.67,28.23,16.56
03/31/16,87.43,5.49,19.55,12.95,27.39,14.44
04/01/16,87.29,5.8,19.63,11.95,27.39,15.44
04/02/16,87.47,8.18,20.91,12.71,27.1,14.4
04/03/16,87.54,9.03,22.52,10.31,28.37,18.06
04/04/16,87.32,9.03,22.76,10.38,28.56,18.19
04/05/16,87.09,7.08,24.19,12.47,31.35,18.88
04/06/16,87.09,6.41,24.65,15.52,33.55,18.03
04/07/16,87.23,6.16,23.95,12.88,31.67,18.79
04/08/16,87.28,5.86,23.58,13.8,31.26,17.46
04/09/16,87.3,4.82,23.44,13.8,32.29,18.49
04/10/16,87.21,4.21,24.35,15.98,34.03,18.05
